Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	13/499	2.028557e-02	1.224793e-01	2.020131e+00	7.874158e+00	SLC35F2;BCAR3;MAST4;HMGCS1;RGMA;PRKAG2;SEC61A2;GNAL;KIAA0930;DNAJC12;PFKP;FAM167A;MYH14
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	4/133	1.095517e-01	3.290064e-01	2.481963e+00	5.488512e+00	GRHPR;TNC;ADD3;SEC11C
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	7/371	2.457949e-01	4.947717e-01	1.485238e+00	2.084172e+00	IFI16;MAF;SAMSN1;CCND1;ACY3;GLUL;VMP1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_B_CELL	4/101	4.983741e-02	2.213315e-01	3.269604e+00	9.805507e+00	ADD3;UTRN;AFF3;BIRC3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	4/132	1.073411e-01	3.272784e-01	2.500818e+00	5.581186e+00	IL2RB;FYN;ARID5A;LAIR2
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	9/440	1.503466e-01	3.816964e-01	1.592844e+00	3.018140e+00	SCARB1;UTRN;SMG1P2;PTP4A3;PTPRM;TSPAN5;FOXC1;CAV1;SLC39A10
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	4/303	5.965272e-01	7.514811e-01	1.082588e+00	5.592976e-01	HES4;F2R;CCDC3;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_MYELOID	2/139	5.686924e-01	7.423672e-01	1.309665e+00	7.391952e-01	UTRN;ARF6
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL	1/158	8.872208e-01	9.106457e-01	6.884731e-01	8.238368e-02	ADD3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON	1/16	1.976574e-01	4.377779e-01	6.659866e+00	1.079711e+01	NFIA
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	2/166	6.650246e-01	7.717264e-01	1.095826e+00	4.470214e-01	SGSM1;PFKP
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_IN_1_INTERNEURON	1/11	1.404809e-01	3.718261e-01	9.557802e+00	1.875894e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_IN_2_INTERNEURON	1/7	9.183089e-02	3.104283e-01	1.465817e+01	3.500087e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_IN_3_INTERNEURON	1/6	7.924562e-02	2.832803e-01	1.691410e+01	4.288068e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_IN_4_INTERNEURON	1/10	1.285675e-01	3.522862e-01	1.046858e+01	2.147422e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_MICROGLIA_1	2/155	6.280256e-01	7.541157e-01	1.173981e+00	5.461059e-01	NCAPG2;DDX39A
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_NSC_2	3/233	6.198365e-01	7.541157e-01	1.094273e+00	5.233900e-01	NCAPG2;DDX39A;CEP70
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_OLIG	20/754	3.750244e-03	4.241186e-02	2.058923e+00	1.150101e+01	LRRC8D;SEPTIN10;LDLRAD4;ADAP1;DNAJC12;VMP1;PLAT;KIAA0930;BPNT2;SCARB1;PICALM;MINDY3;FRMD4B;HMGCS1;ENPP6;NDRG1;LDLR;NINJ2;RHOU;DLG1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_OPC	2/55	1.731636e-01	4.049164e-01	3.305495e+00	5.796246e+00	PLAT;CCND1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	4/143	1.327426e-01	3.574281e-01	2.307866e+00	4.660374e+00	RPL5;PNRC1;IQCG;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	4/274	5.170901e-01	7.052424e-01	1.198685e+00	7.905784e-01	CAMTA1;DYNLT1;FSCN1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL11_MURAL_GRANULOSA_CELL	17/444	1.408682e-04	5.293999e-03	2.995801e+00	2.656582e+01	PRDM1;TSHZ2;EBPL;SEPTIN10;HMGCS1;PPARG;LPP;TGIF1;KLF6;CAMTA1;TXNL1;ZNF281;VMP1;PLAT;FSCN1;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	5/161	7.038181e-02	2.702314e-01	2.513238e+00	6.669683e+00	BIRC3;SAMSN1;ARF6;FYN;KLF6
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	10/458	9.896360e-02	3.188313e-01	1.696144e+00	3.923185e+00	DDX39A;NABP1;RAB8B;HES4;SAMSN1;ETS2;JARID2;ARF6;CYTOR;CFLAR
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	8/306	5.992644e-02	2.420406e-01	2.054398e+00	5.782387e+00	CCDC3;HES4;ARID5A;PTP4A3;SORBS2;ARPC1A;YWHAQ;CAV1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL15_SMALL_ANTRAL_FOLLICLE_GRANULOSA_CELL	20/644	5.854180e-04	1.223736e-02	2.423813e+00	1.804089e+01	BCAR3;AKIRIN2;WEE1;IQCG;CAMTA1;HSPD1;DYNLT1;TXNL1;PLAT;EBPL;CHTOP;FRMD4B;HMGCS1;FSCN1;MLF2;PRDM1;MYL12B;FUBP1;KLF6;HIKESHI
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	7/232	4.073500e-02	1.905050e-01	2.389642e+00	7.648449e+00	NFIA;CCND1;TSPAN5;KLF6;FSCN1;ADD3;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	13/231	1.881605e-05	1.671940e-03	4.417414e+00	4.806500e+01	PNRC1;HNRNPF;HES4;ETS2;ARID5A;PTP4A3;CYTOR;ZBTB38;IQCG;NR4A3;CCDC3;CAV1;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL18_B_LYMPHOCYTE	14/422	2.111685e-03	2.918818e-02	2.584823e+00	1.592320e+01	DDX39A;BIRC3;AKIRIN2;MGAT2;LDLRAD4;HES4;SEC11C;ARID5A;GTF3A;ARF6;CFLAR;RPL37;GNA13;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL	15/380	2.500966e-04	7.778004e-03	3.086147e+00	2.559546e+01	IFI16;NFIA;PNRC1;FUBP1;HNRNPF;EEF1A1;CYTOR;RPL5;RNPS1;IQCG;TSPAN5;TXNL1;CAV1;HSPD1;UTP11
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	2/98	3.880634e-01	6.223468e-01	1.858554e+00	1.759282e+00	RPL37;RPS15A
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL3_MATURE_CUMULUS_GRANULOSA_CELL_1	4/254	4.583697e-01	6.695117e-01	1.294168e+00	1.009553e+00	CAMTA1;LPP;FSCN1;TSHZ2
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	6/246	1.219844e-01	3.417760e-01	1.944907e+00	4.091817e+00	BIRC3;SAMSN1;FYN;ARID5A;ARF6;KLF6
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	11/318	4.521435e-03	4.687221e-02	2.703031e+00	1.459346e+01	AKIRIN2;PPP1CC;GRHPR;ARF6;CYTOR;TSPAN5;TXNL1;TSHZ2;PPP3CA;MLF2;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	4/300	5.886717e-01	7.503152e-01	1.093559e+00	5.794620e-01	GLUL;NFIA;EEF1A1;SMARCA2
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	4/251	4.493460e-01	6.695117e-01	1.309800e+00	1.047790e+00	IFI16;ETS2;CAV1;EBPL
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL8_MATURE_CUMULUS_GRANULOSA_CELL_2	8/646	6.605825e-01	7.713456e-01	9.575074e-01	3.970144e-01	DYNLT1;TSHZ2;SEPTIN10;FRMD4B;PPARG;FSCN1;CAMTA1;HIKESHI
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	18/365	3.094476e-06	3.849528e-04	3.881529e+00	4.924066e+01	IFI16;PICALM;DDX39A;NDRG1;MAST4;HNRNPF;MBNL1;ETS2;ARID5A;PPP3CA;CYTOR;CFLAR;RNPS1;TGIF1;KLF6;VMP1;CAV1;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	7/459	4.380593e-01	6.628074e-01	1.195526e+00	9.867880e-01	DNAAF1;KSR1;ARMC2;DPY19L1;ADAP1;MIPEPP3;CFAP20DC
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C2_KRT6BPOS_SECRETORY_PROGENITOR_CELLS	2/77	2.835745e-01	5.361195e-01	2.364603e+00	2.980063e+00	MCPH1;AGFG2
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS	1/53	5.181604e-01	7.052424e-01	2.050253e+00	1.347980e+00	TRAF1
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS	2/208	7.796596e-01	8.387306e-01	8.732690e-01	2.173547e-01	ZBTB17;PLXNC1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	10/324	1.404525e-02	1.027782e-01	2.412643e+00	1.029106e+01	BIRC3;PLXNC1;FLI1;SAMSN1;TRAF1;PFKFB3;NINJ2;MAF;NR4A3;KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	2/99	3.928943e-01	6.266160e-01	1.839785e+00	1.718754e+00	GBP1P1;MRC2
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	2/113	4.585402e-01	6.695117e-01	1.611739e+00	1.256685e+00	FOXC1;F2R
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	4/312	6.195523e-01	7.541157e-01	1.050939e+00	5.031454e-01	BCAS4;DUSP4;AFF3;TSPAN5
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL	8/375	1.433139e-01	3.757042e-01	1.671140e+00	3.246553e+00	KLF7;CLEC16A;SDK1;DUSP16;PLXNC1;MSX1;BCL6;BEGAIN
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2	1/57	5.440294e-01	7.240080e-01	1.907252e+00	1.161043e+00	ST8SIA1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	1/107	7.714579e-01	8.359344e-01	1.017653e+00	2.640536e-01	TMPO-AS1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CI_MESENCHYMAL_CELLS	12/361	4.230658e-03	4.537016e-02	2.592715e+00	1.417022e+01	MYO5A;DAPP1;NIBAN1;FLI1;SAMSN1;FYN;CYTOR;ST3GAL1;ZBP1;NR4A3;CAV1;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS	7/505	5.379924e-01	7.196371e-01	1.084229e+00	6.721257e-01	RAB8B;PTPRM;TSHZ2;MAF;PLAT;CAV1;MRC2
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C3_ENTEROCYTE_PROGENITOR_SUBTYPE_1	1/48	4.837586e-01	6.867606e-01	2.262174e+00	1.642721e+00	GCNT1
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2	1/97	7.375662e-01	8.236377e-01	1.122580e+00	3.417126e-01	SEC11C
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C9_ENTEROENDOCRINE_CELL	1/62	5.744279e-01	7.423672e-01	1.754241e+00	9.725172e-01	PRDM14
c8.all.v2023.2.Hs.symbols.gmt	GAO_STOMACH_24W_C2_TFF2POS_MULTIPOTENT_PROGENITOR	1/7	9.183089e-02	3.104283e-01	1.465817e+01	3.500087e+01	PTP4A3
c8.all.v2023.2.Hs.symbols.gmt	GAO_STOMACH_24W_C6_PIT_CELL	1/13	1.638232e-01	3.948383e-01	8.141033e+00	1.472687e+01	RBL1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_ACTIVATED_T_CELLS	2/119	4.854021e-01	6.867606e-01	1.530363e+00	1.106112e+00	SLC39A10;CCR5
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	2/141	5.764685e-01	7.423672e-01	1.291026e+00	7.111419e-01	GFOD1;EEF1A1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	3/199	5.131261e-01	7.052424e-01	1.282922e+00	8.560091e-01	SMARCA2;GNAL;IRF2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES	6/156	2.047885e-02	1.224793e-01	3.077051e+00	1.196469e+01	STAM;MED10;KLF6;CAMTA1;TPCN2;CHTOP
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MONOCYTES	4/139	1.232353e-01	3.434444e-01	2.374510e+00	4.971414e+00	PICALM;DCP2;FSCN1;SERTAD2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_CONJUNCTIVAL_CELLS	5/108	1.638620e-02	1.099518e-01	3.750690e+00	1.542027e+01	DAPP1;ARF6;LDLR;HMGCS1;CFLAR
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_CYTOTOXIC_T_CELLS	2/148	6.028763e-01	7.514811e-01	1.229745e+00	6.223040e-01	VRK1;ZNF827
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS	3/152	3.443555e-01	5.900527e-01	1.682216e+00	1.793378e+00	HES4;RHOU;HMGCS1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_FIBROBLASTS	5/165	7.637644e-02	2.761985e-01	2.452011e+00	6.306771e+00	IFI16;PNRC1;LPP;TSHZ2;NT5E
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MELANOCYTES	5/261	2.860219e-01	5.391080e-01	1.544491e+00	1.933219e+00	IFI16;NFATC2;ARPC1A;ADD3;KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_MONOCYTES	8/256	2.491656e-02	1.401773e-01	2.460969e+00	9.086445e+00	KLF7;GALNT2;NIBAN1;SLBP;RLF;CNOT1;MLF2;SLC39A10
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS	2/115	4.675848e-01	6.716807e-01	1.583675e+00	1.203869e+00	LRRC8D;RHOU
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	8/128	3.821458e-04	1.033455e-02	4.943548e+00	3.890428e+01	CAPN12;IL2RB;MBNL1;FLI1;ARID5A;CD70;ST3GAL1;MAF
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_CELLS	6/101	2.645061e-03	3.256969e-02	4.757297e+00	2.823485e+01	PARD6G;SIX3;F2R;TSPAN5;CCDC3;MLF2
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS	10/356	2.511508e-02	1.401773e-01	2.192583e+00	8.078105e+00	BPNT2;PRR5L;NFIA;KLF7;MGAT2;FRMD4B;RPS15A;PPP3CA;SLC38A10;KIF3B
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS	1/101	7.516856e-01	8.304590e-01	1.078128e+00	3.077377e-01	TBC1D1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CRYAA_HIGH_CILIARY_BODY_CELLS	3/82	1.021286e-01	3.224568e-01	3.120292e+00	7.119015e+00	SIX3;MAST4;FRMD4B
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_CYTOTOXIC_T_CELLS	3/87	1.165053e-01	3.377327e-01	2.941266e+00	6.323188e+00	TIFA;LRBA;RPL5
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_FIBROBLASTS	7/102	5.043424e-04	1.161855e-02	5.455314e+00	4.141814e+01	F2R;LDLRAD4;WEE1;ETS2;BCL6;LPP;ADD3
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS	2/113	4.585402e-01	6.695117e-01	1.611739e+00	1.256685e+00	PNRC1;NABP1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	3/242	6.452894e-01	7.645143e-01	1.053191e+00	4.613568e-01	ARF6;HMGCS1;KLF6
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MGP_HIGH_FIBROBLASTS	4/85	2.918339e-02	1.544042e-01	3.884516e+00	1.372848e+01	NFIA;PNRC1;CBLB;PFKFB3
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_MONOCYTES	5/128	3.131783e-02	1.588879e-01	3.163807e+00	1.095806e+01	IL2RA;DDX39A;FLI1;ARID5A;SPRED1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_PIGMENTED_CILIARY_BODY_CELLS	2/129	5.282866e-01	7.127858e-01	1.411493e+00	9.006965e-01	SCARB1;PFKP
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_PUTATIVE_STEM_CELLS	6/292	2.110607e-01	4.590202e-01	1.635304e+00	2.543894e+00	NFIA;CADM1;SMARCA2;PBX3;TBC1D1;DIO3
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_SMOOTH_MUSCLE_CELLS	5/268	3.045617e-01	5.571687e-01	1.503702e+00	1.787724e+00	UXS1;BPNT2;AFF3;FILIP1;ARPC1A
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_IRIS_CILIARY_BODY_WIF1_HIGH_FIBROBLASTS	3/123	2.368450e-01	4.853078e-01	2.080203e+00	2.996219e+00	ADD3;RPL5;TGIF1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_EO_B_MAST	1/19	2.301273e-01	4.787263e-01	5.634443e+00	8.277688e+00	NOX3
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_HSC	2/133	5.447520e-01	7.240080e-01	1.368931e+00	8.315223e-01	EBPL;HLF
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_LMPP	1/8	1.042447e-01	3.239495e-01	1.293304e+01	2.924179e+01	ACY3
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_MULTILIN	1/20	2.406569e-01	4.860020e-01	5.359329e+00	7.633736e+00	DNAJC12
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD34_POS_PRE_B	4/100	4.836131e-02	2.164082e-01	3.302300e+00	1.000285e+01	TBC1D1;MIR181A1HG;AFF3;LDLRAD4
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_CD8_T_CELL	4/73	1.778663e-02	1.161444e-01	4.521390e+00	1.821807e+01	IFNG;F2R;FYN;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_EARLY_ERYTHROBLAST	2/95	3.734719e-01	6.151806e-01	1.917221e+00	1.888295e+00	FSCN1;GTF3A
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_EOSINOPHIL	1/59	5.564401e-01	7.353553e-01	1.842961e+00	1.080336e+00	KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_ERYTHROBLAST	17/1271	5.722454e-01	7.423672e-01	1.003932e+00	5.603823e-01	NCAPG2;NFIA;CDCA4;HNRNPF;STAM;NOP14;MIS18A;AGFG2;FANCI;SLBP;CYTOR;ARPC1A;TSPAN5;VRK1;TXNL1;HIKESHI;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_FOLLICULAR_B_CELL	4/142	1.303379e-01	3.533229e-01	2.324176e+00	4.735799e+00	CD70;BCAS4;DUSP22;BIRC3
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	10/195	3.650325e-04	1.032046e-02	4.030325e+00	3.190214e+01	PICALM;JARID2;SERTAD2;ARF6;PRKAG2;GNA13;PFKFB3;GLUL;VMP1;IER5L
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_MONOCYTE	4/226	3.727349e-01	6.151806e-01	1.456172e+00	1.437079e+00	HES4;PTP4A3;UTRN;BATF3
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NAIVE_T_CELL	15/405	4.889016e-04	1.161855e-02	2.892266e+00	2.204875e+01	APBA2;IL2RA;PNRC1;DUSP16;TSHZ2;EEF1A1;ARID5A;RPS15A;RPL5;ST3GAL1;GATA3;TRAF1;RPL37;ADD3;ADTRP
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NEUTROPHIL	9/451	1.663639e-01	3.964687e-01	1.553182e+00	2.785752e+00	KLF7;AKIRIN2;SAMSN1;ETS2;BCL6;ADAP1;KLF6;RHOU;PROK2
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_NK_CELLS	15/371	1.933596e-04	6.681650e-03	3.162332e+00	2.704097e+01	IFI16;PRR5L;CAPN12;IL2RB;TOX;TBX21;AGK;MED10;CFLAR;GFOD1;LAIR2;ZBP1;NFATC2;CBLB;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_PLASMA_CELL	3/131	2.661254e-01	5.216433e-01	1.952881e+00	2.585199e+00	DNAAF1;SEC11C;CADM1
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_PLATELET	5/272	3.152379e-01	5.642775e-01	1.481336e+00	1.710095e+00	DAPP1;CD226;MYZAP;FRMD4B;GMPR
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_PRO_B	6/305	2.396097e-01	4.860020e-01	1.564705e+00	2.235562e+00	DDX39A;PPP1CC;TIFA;CEP70;TMPO-AS1;YWHAQ
c8.all.v2023.2.Hs.symbols.gmt	HAY_BONE_MARROW_STROMAL	15/767	1.052055e-01	3.239495e-01	1.500456e+00	3.378787e+00	ITGB6;TNC;CHST3;ROR2;FILIP1;THSD4;MSX1;LDLR;SORBS2;PPARG;PTPRM;FOXC1;CAV1;MRC2;MYH14
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_ACTC_POS_SMC_CELL	18/589	1.308340e-03	2.086635e-02	2.379732e+00	1.579903e+01	KLF7;GALNT2;TOX;CDYL;SEC11C;HMGCS1;RGMA;PRKAG2;FAXC;DUSP22;ABCC1;KCMF1;PFKFB3;LRATD2;KLHL42;DYRK2;NR4A3;BCAS4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_AIRWAY_FIBROBLAST	1/27	3.104537e-01	5.580988e-01	3.993765e+00	4.671589e+00	TNC
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_ASPN_POS_CHONDROCYTE	3/117	2.152837e-01	4.597887e-01	2.187072e+00	3.358903e+00	FLI1;FOXC1;THSD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_EARLY_MESOTHELIAL_CELL	14/584	3.052141e-02	1.568952e-01	1.853276e+00	6.466687e+00	BCAR3;CHST3;TOX;SERTAD2;SEC11C;SOS2;SORBS2;LRATD2;ABCC1;KCMF1;RHOU;PPP3CA;IER5L;SLC39A10
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_INTERM_CHONDROCYTE	2/68	2.379725e-01	4.853078e-01	2.676465e+00	3.842334e+00	SCARB1;THSD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_LATE_AIRWAY_SMC_CELL	4/115	7.305448e-02	2.720968e-01	2.871308e+00	7.512921e+00	THSD4;CCDC3;LDLRAD4;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_LATE_MESOTHELIAL_CELL	13/704	1.687235e-01	3.975228e-01	1.417560e+00	2.522539e+00	BCAR3;SCARB1;CLEC16A;NDRG1;CCN4;SPACA9;THSD4;SEC11C;SORBS2;PBX3;LRATD2;NFATC2;SMIM11
