Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MYL4_POS_SMC_CELL	1/124	5.481597e-01	7.457737e-01	1.888124e+00	1.135119e+00	COL23A1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_1_CELL	1/69	3.569036e-01	7.044150e-01	3.391489e+00	3.494216e+00	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	2/104	1.420916e-01	6.672573e-01	3.782045e+00	7.379842e+00	SERPINE1;MTARC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_3_CELL	1/29	1.691939e-01	6.672573e-01	8.005824e+00	1.422403e+01	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	3/195	1.282837e-01	6.510867e-01	2.839667e+00	5.831287e+00	RPS6KA2;ISG15;HES1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_RESTING_CHONDROCYTE	1/111	5.088038e-01	7.457737e-01	2.109614e+00	1.425451e+00	COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_1_CELL	1/124	5.481597e-01	7.457737e-01	1.888124e+00	1.135119e+00	MEGF6
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_2_CELL	1/171	6.660664e-01	7.950395e-01	1.367505e+00	5.557072e-01	MEGF6
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_EARLY_AIRWAY_PROGENITOR_CELL	1/40	2.256541e-01	6.672573e-01	5.828257e+00	8.676830e+00	INSIG1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_EARLY_STALK_CELL	4/567	4.891391e-01	7.457737e-01	1.244370e+00	8.898594e-01	INSIG1;KIF11;XXYLT1;ABCC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	3/155	7.660942e-02	5.608271e-01	3.577189e+00	9.189926e+00	SV2B;NPDC1;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NE_PRECURSOR_CELL	3/429	5.164838e-01	7.457737e-01	1.277605e+00	8.441283e-01	SDK1;NPDC1;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	2/268	5.108564e-01	7.457737e-01	1.460086e+00	9.806910e-01	NPDC1;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_MID_BASAL_CELL	2/149	2.452260e-01	6.672573e-01	2.637781e+00	3.707599e+00	PROM1;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_MUC5AC_POS_ASCL1_POS_PROGENITOR_CELL	1/53	2.874886e-01	6.672573e-01	4.409230e+00	5.496423e+00	LFNG
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL	1/193	7.102097e-01	8.153501e-01	1.210709e+00	4.142985e-01	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	2/301	5.736438e-01	7.457737e-01	1.298146e+00	7.214402e-01	PROM1;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL	3/226	1.747623e-01	6.672573e-01	2.447258e+00	4.268821e+00	PROM1;NECTIN1;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL	1/135	5.790052e-01	7.457737e-01	1.733904e+00	9.474812e-01	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	1/233	7.761513e-01	8.456855e-01	1.001323e+00	2.537430e-01	NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	2/304	5.790561e-01	7.457737e-01	1.285165e+00	7.021574e-01	LFNG;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL	6/380	3.487518e-02	5.608271e-01	2.749505e+00	9.227284e+00	TMEM158;NPDC1;GXYLT2;LUZP1;PROM1;PADI2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SMG_CELL	9/776	5.997208e-02	5.608271e-01	1.977892e+00	5.565544e+00	OAF;KANK4;NPDC1;NECTIN1;GXYLT2;SBNO2;PROM1;PADI2;SLC45A4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	2/266	5.068634e-01	7.457737e-01	1.471189e+00	9.996935e-01	ISG15;SLC45A4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_ADC_1_CELL	5/172	4.915282e-03	3.159824e-01	5.143750e+00	2.734112e+01	GPR157;ANKRD33B;SBNO2;H6PD;LUZP1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_ADC_2_CELL	1/103	4.829132e-01	7.457737e-01	2.273572e+00	1.654974e+00	CST7
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M2_MACROPHAGE_CELL	3/476	5.870628e-01	7.483803e-01	1.148880e+00	6.119204e-01	DYSF;GSAP;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_BASOPHIL_CELL	3/113	3.559005e-02	5.608271e-01	4.911065e+00	1.638179e+01	LFNG;RGL4;NOTCH1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_CYCLING_DC_CELL	7/1423	8.093165e-01	8.650651e-01	8.103779e-01	1.714478e-01	PSMG1;KLHDC4;ZNF668;CYREN;CYP51A1;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_GMP_CELL	3/41	2.252908e-03	2.027617e-01	1.347909e+01	8.216226e+01	RGL4;MTARC1;CST7
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_HSC_CELL	8/1636	8.269979e-01	8.731905e-01	7.963798e-01	1.512748e-01	RGL4;XXYLT1;ZNF668;PROM1;UNC45A;ABCC1;EMID1;MOB2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_HSC_ELP_CELL	1/412	9.299465e-01	9.382868e-01	5.617831e-01	4.080130e-02	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_MEGAKARYOCYTE	7/694	1.545870e-01	6.672573e-01	1.724758e+00	3.220119e+00	ANKRD33B;SERPINE1;CYREN;UNC45A;GSAP;GRK5;CST7
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_MYELOCYTE_LIKE_CELL	1/18	1.086510e-01	6.188979e-01	1.277293e+01	2.835099e+01	RGL4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_NEUTROPHIL_CELL	4/66	8.332984e-04	9.374607e-02	1.088725e+01	7.719188e+01	DYSF;RGL4;MTARC1;PADI2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL	3/384	4.434267e-01	7.336103e-01	1.430342e+00	1.163187e+00	SERPINE1;AGO3;ANKRD33B
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PRE_PDC_DC5_CELL	5/578	3.078149e-01	6.913840e-01	1.503032e+00	1.770958e+00	XXYLT1;KLHDC4;CYP51A1;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	3/290	2.813883e-01	6.672573e-01	1.902055e+00	2.411843e+00	UBE2S;KIF11;OAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PROMYELOCYTE_LIKE_CELL	1/49	2.690036e-01	6.672573e-01	4.766468e+00	6.258518e+00	RGL4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_S100A12_HI_CLASSICAL_MONOCYTE	1/36	2.055778e-01	6.672573e-01	6.468239e+00	1.023231e+01	DYSF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL	3/286	2.744804e-01	6.672573e-01	1.928994e+00	2.493949e+00	SOX13;PLCG2;COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_CYCLING_DEFINITIVE_ERYTHROBLAST	4/450	3.221190e-01	6.923110e-01	1.576786e+00	1.786237e+00	UBE2S;ZBTB7A;KIF11;KMT5A
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_EARLY_CAP_CELL	5/670	4.239480e-01	7.226387e-01	1.290786e+00	1.107681e+00	UBALD2;SERPINE1;MIR3667HG;GRK5;UBE2S
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_GRIA2_POS_ARTERIAL_ENDO_CELL	3/115	3.719296e-02	5.608271e-01	4.825550e+00	1.588395e+01	SOX13;SLC45A4;PLCG2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL	3/402	4.732078e-01	7.457737e-01	1.365149e+00	1.021433e+00	STOX2;OAF;COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_LYMPHATIC_ENDOTHELIAL_CELL	4/382	2.264864e-01	6.672573e-01	1.863427e+00	2.767320e+00	MEGF6;EMID1;STOX2;OAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	4/355	1.908204e-01	6.672573e-01	2.007655e+00	3.325525e+00	SERPINE1;COL23A1;PLCG2;COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE	1/114	5.181775e-01	7.457737e-01	2.054037e+00	1.350401e+00	MAPKAPK3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL	2/604	9.006420e-01	9.190225e-01	6.377107e-01	6.673476e-02	OAF;COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_VENOUS_ENDOTHELIAL_CELL	3/85	1.705163e-02	5.608271e-01	6.528357e+00	2.658027e+01	ECRG4;LFNG;COL9A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD8_T_CELL	1/49	2.690036e-01	6.672573e-01	4.766468e+00	6.258518e+00	NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_NK_CELL	6/694	2.811675e-01	6.672573e-01	1.482784e+00	1.881363e+00	UBALD2;PSMG1;CTBP2;KMT5A;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_T_CELL	5/939	7.191862e-01	8.175058e-01	9.086570e-01	2.995251e-01	UBALD2;PSMG1;KMT5A;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL	3/150	7.095363e-02	5.608271e-01	3.696945e+00	9.781113e+00	GFI1;GRK5;ECRG4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILCP_CELL	2/182	3.228578e-01	6.923110e-01	2.157294e+00	2.438914e+00	PLCG2;ABCC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_TH17_CELL	1/18	1.086510e-01	6.188979e-01	1.277293e+01	2.835099e+01	NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_NEG_MATURE_B_CELL	1/160	6.415545e-01	7.845096e-01	1.462021e+00	6.489345e-01	CMTM3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	5/667	4.201689e-01	7.226387e-01	1.296784e+00	1.124440e+00	INSIG1;CMTM3;NBPF10;TBC1D9B;ENTR1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_LARGE_PRE_B_CELL	9/1363	5.047052e-01	7.457737e-01	1.092729e+00	7.471873e-01	UBALD2;PSMG1;CTBP2;ITGB1BP1;MAPKAPK3;CYREN;KMT5A;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_PRO_B_CELL	6/478	8.529585e-02	5.608271e-01	2.175695e+00	5.355756e+00	PSMG1;CTBP2;CMTM3;KMT5A;UBE2S;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	2/221	4.118141e-01	7.226387e-01	1.774029e+00	1.573889e+00	UBE2S;INSIG1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_KCNIP4_POS_NEURON_CELL	1/113	5.150729e-01	7.457737e-01	2.072236e+00	1.374819e+00	PROM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	4/268	9.222490e-02	5.608271e-01	2.669707e+00	6.363313e+00	ZCCHC24;ZBTB7A;CRYL1;KANK4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_PROLIFERATING_SCHWANN_CELL	7/1054	5.096098e-01	7.457737e-01	1.115203e+00	7.517697e-01	SOX13;KANK4;ZBTB7A;TXNDC5;PIEZO1;SV2B;KIF11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	3/232	1.842566e-01	6.672573e-01	2.383394e+00	4.031336e+00	NOTCH1;KIF11;OAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	3/375	4.282977e-01	7.272979e-01	1.465283e+00	1.242467e+00	RPS6KA2;GRK5;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_BIPOLAR	2/87	1.062100e-01	6.188979e-01	4.520623e+00	1.013676e+01	PROM1;SV2B
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_FIBROBLAST	6/385	3.680168e-02	5.608271e-01	2.713167e+00	8.959451e+00	OAF;HES1;CMTM3;LUZP1;ISG15;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MICROGLIA	3/382	4.400774e-01	7.331472e-01	1.437965e+00	1.180288e+00	SFT2D1;GADD45B;TAGAP
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MULLER	1/42	2.355026e-01	6.672573e-01	5.553441e+00	8.030461e+00	HES1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_PHOTORECEPTOR	2/72	7.708252e-02	5.608271e-01	5.459949e+00	1.399319e+01	PROM1;ANKRD33B
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RGC	4/443	3.120419e-01	6.917186e-01	1.602234e+00	1.865990e+00	ITGB1BP1;INSIG1;MFSD10;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RPC	1/107	4.960235e-01	7.457737e-01	2.188543e+00	1.534457e+00	HES1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB	3/353	3.907707e-01	7.226387e-01	1.558183e+00	1.464122e+00	RALGAPA2;ARFGAP3;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	2/169	2.923711e-01	6.747024e-01	2.324243e+00	2.858195e+00	TBC1D5;RALGAPA2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C12_THICK_ASCENDING_LIMB	1/381	9.142708e-01	9.308186e-01	6.083738e-01	5.452764e-02	ERICH1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	1/208	7.369360e-01	8.249284e-01	1.122774e+00	3.427316e-01	TBC1D5
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	2/141	2.264288e-01	6.672573e-01	2.788013e+00	4.141105e+00	SDK1;ARID1B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	3/240	1.971231e-01	6.672573e-01	2.303200e+00	3.740228e+00	SDK1;INSIG1;ARID1B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	1/322	8.742045e-01	9.018812e-01	7.217922e-01	9.703840e-02	TGOLN2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	3/326	3.439927e-01	6.941309e-01	1.689307e+00	1.802719e+00	INSIG1;TGOLN2;VAPA
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	2/152	2.522935e-01	6.672573e-01	2.585507e+00	3.560663e+00	SHOC1;PLCG2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	3/103	2.812899e-02	5.608271e-01	5.388216e+00	1.924108e+01	TBC1D5;RALGAPA2;PLCG2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR	2/152	2.522935e-01	6.672573e-01	2.585507e+00	3.560663e+00	RALGAPA2;CD93
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C25_ENDOTHELIAL_CELLS_UNASSIGNED	2/38	2.435371e-02	5.608271e-01	1.029890e+01	3.826116e+01	RALGAPA2;STOX2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES	2/155	2.593666e-01	6.672573e-01	2.535251e+00	3.421353e+00	SDK1;ARID1B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C3_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S1_S2	2/221	4.118141e-01	7.226387e-01	1.774029e+00	1.573889e+00	SDK1;CRYL1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	2/176	3.088182e-01	6.913840e-01	2.231292e+00	2.621773e+00	SDK1;STOX2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM	4/417	2.749626e-01	6.672573e-01	1.704229e+00	2.200365e+00	CRYL1;CREBBP;HOOK2;PLCG2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	1/181	6.869028e-01	8.050333e-01	1.291522e+00	4.850471e-01	RALGAPA2
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	1/135	5.790052e-01	7.457737e-01	1.733904e+00	9.474812e-01	SDK1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	1/268	8.214917e-01	8.718662e-01	8.692867e-01	1.709308e-01	TGOLN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA	5/506	2.210228e-01	6.672573e-01	1.722921e+00	2.600731e+00	CHD5;NECTIN1;ADARB2;STOX2;SV2B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA1	4/584	5.122909e-01	7.457737e-01	1.207143e+00	8.074129e-01	CHD5;NECTIN1;ADARB2;ELFN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HDA2	4/513	4.131084e-01	7.226387e-01	1.378969e+00	1.219071e+00	CHD5;SV2B;ADARB2;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HENDO	16/888	1.677647e-04	3.774706e-02	3.167630e+00	2.753604e+01	MEGF6;RPS6KA2;KANK4;NPDC1;HES1;CARD8;PLCG2;LUZP1;DYSF;ISG15;CD93;RFTN2;FOXL2;SERPINE1;PIEZO1;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HGABA	7/1106	5.612945e-01	7.457737e-01	1.059940e+00	6.121257e-01	CHD5;MEGF6;NPDC1;NECTIN1;ADARB2;STOX2;SV2B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HMGL	4/577	5.028125e-01	7.457737e-01	1.222206e+00	8.403132e-01	PIEZO1;GADD45B;PLCG2;TAGAP
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	5/703	4.651814e-01	7.457737e-01	1.228182e+00	9.399618e-01	CHD5;MEGF6;NECTIN1;SV2B;ELFN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBM	2/295	5.626699e-01	7.457737e-01	1.324899e+00	7.618994e-01	MEGF6;SV2B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	1/328	8.790094e-01	9.023303e-01	7.083972e-01	9.135466e-02	RPS6KA2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	1/465	9.504349e-01	9.525517e-01	4.965019e-01	2.523998e-02	ADARB2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HNPROG	3/229	1.794919e-01	6.672573e-01	2.414909e+00	4.147908e+00	MEGF6;KIF11;RFTN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	1/389	9.186214e-01	9.331369e-01	5.956404e-01	5.055865e-02	ABCC8
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HOPC	5/366	8.488220e-02	5.608271e-01	2.397803e+00	5.914159e+00	CRYL1;ZCCHC24;RFTN2;COL9A3;ELFN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPERIC	4/795	7.500199e-01	8.273984e-01	8.775225e-01	2.524242e-01	PIEZO1;HES1;ISG15;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	4/300	1.250240e-01	6.510867e-01	2.381624e+00	4.951990e+00	NOTCH1;KIF11;RFTN2;HES1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	3/322	3.370272e-01	6.941309e-01	1.710600e+00	1.860435e+00	PROM1;HES1;KIF11
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM	4/354	1.895357e-01	6.672573e-01	2.013419e+00	3.348673e+00	PROM1;HES1;KIF11;UBE2S
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HPROGM	3/307	3.108981e-01	6.917186e-01	1.795383e+00	2.097529e+00	PROM1;HES1;KIF11
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL1	5/364	8.338170e-02	5.608271e-01	2.411200e+00	5.990208e+00	CRYL1;NOTCH1;HES1;RFTN2;COL23A1
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2A	5/600	3.354029e-01	6.941309e-01	1.446361e+00	1.580038e+00	INSIG1;NOTCH1;HES1;RFTN2;LFNG
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	7/439	2.241751e-02	5.608271e-01	2.760705e+00	1.048492e+01	CHD5;NOTCH1;HES1;TNRC18;RFTN2;LFNG;KIF11
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	5/325	5.703096e-02	5.608271e-01	2.705351e+00	7.748560e+00	NOTCH1;HES1;FOXL2;COL9A3;LFNG
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRGL3	3/574	7.117852e-01	8.153501e-01	9.482175e-01	3.223742e-01	PROM1;HES1;RFTN2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HRN	1/335	8.843854e-01	9.044850e-01	6.933753e-01	8.518973e-02	ADARB2
c8.all.v2023.2.Hs.symbols.gmt	MANNO_MIDBRAIN_NEUROTYPES_HSERT	3/450	5.488156e-01	7.457737e-01	1.216770e+00	7.300532e-01	CHD5;EMID1;KANK4
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_2_NEPHRON_PROGENITOR_CELLS	1/44	2.452268e-01	6.672573e-01	5.303327e+00	7.454208e+00	HES1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_4_PODOCYTES	1/206	7.335190e-01	8.231510e-01	1.133761e+00	3.513545e-01	CCNL2
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL	1/276	8.305012e-01	8.731905e-01	8.438004e-01	1.567156e-01	CRYL1
c8.all.v2023.2.Hs.symbols.gmt	MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS	1/267	8.203326e-01	8.718662e-01	8.725797e-01	1.728104e-01	TGOLN2
